# base + TSP 微调 配对逐案
arm,k,n_src,T,dist,meas,switch,clear,fail,full,coverage,supplement,on_way,queue_clear,homing,queue_homing,on_way_homing,recovery
δ=400,63,16,4620.0,18995,124,118,17,1,1,1537.2,395.5,647.4,2025.9,0.0,14.0,0.0,0.0
δ=400,64,14,3499.6,13438,125,117,14,0,1,1718.4,0.0,674.1,1107.0,0.0,0.0,0.0,0.0
δ=400,65,16,3739.5,14627,123,116,17,1,1,1481.4,0.0,762.5,1481.6,0.0,0.0,14.0,0.0
δ=400,66,14,4494.2,17746,146,139,16,2,1,1875.1,338.3,465.3,1787.4,0.0,14.0,14.0,0.0
δ=400,67,10,3737.6,13793,155,148,12,2,1,2048.6,0.0,267.6,1393.3,0.0,14.0,14.0,0.0
δ=400,68,13,3705.8,14224,134,126,13,0,1,1808.3,0.0,369.7,1527.8,0.0,0.0,0.0,0.0
δ=400,69,13,4225.2,16696,138,131,13,0,1,1753.8,485.0,758.8,1227.7,0.0,0.0,0.0,0.0
δ=400,70,13,3602.3,13321,147,138,13,0,1,1605.3,0.0,792.9,1204.1,0.0,0.0,0.0,0.0
δ=400,71,11,3990.5,15083,152,144,16,5,1,1849.8,0.0,473.0,1597.8,0.0,28.0,42.0,0.0
δ=400,72,13,4443.3,17731,139,131,15,2,1,1950.6,315.8,323.5,1826.3,0.0,14.0,13.0,0.0
δ=400,73,15,4241.4,16787,136,129,15,0,1,1855.1,0.0,457.7,1928.6,0.0,0.0,0.0,0.0
δ=400,74,13,3878.5,14707,146,139,14,1,1,1960.9,0.0,285.7,1617.9,0.0,14.0,0.0,0.0
δ=400,75,13,4123.1,16016,144,135,13,0,1,1922.9,0.0,398.4,1801.8,0.0,0.0,0.0,0.0
δ=400,76,10,3882.7,14528,155,149,11,1,1,2127.0,0.0,159.7,1582.0,0.0,0.0,14.0,0.0
δ=400,77,12,4311.2,16781,149,141,15,3,1,1858.1,0.0,460.6,1951.5,0.0,28.0,13.0,0.0
δ=400,78,14,4548.4,18337,135,127,17,3,1,1729.0,402.4,645.6,1733.3,0.0,38.1,0.0,0.0
δ=400,79,16,4618.6,18608,137,129,17,1,1,1886.6,0.0,460.7,2257.2,0.0,14.0,0.0,0.0
δ=400,80,14,4055.0,15665,143,137,14,0,1,1776.4,0.0,597.5,1681.1,0.0,0.0,0.0,0.0
δ=400,81,12,3932.3,15172,141,133,12,0,1,1713.5,0.0,517.0,1701.8,0.0,0.0,0.0,0.0
δ=400,82,12,4383.1,16960,156,148,13,1,1,2017.3,0.0,264.1,2087.6,0.0,0.0,14.0,0.0
δ=400,83,16,3539.4,13467,129,121,16,0,1,1573.3,146.0,588.8,1231.2,0.0,0.0,0.0,0.0
δ=400,84,10,3406.2,12416,147,138,10,0,1,1896.5,0.0,417.9,1091.8,0.0,0.0,0.0,0.0
δ=400,85,12,3517.6,13063,142,135,12,0,1,1877.0,0.0,472.2,1168.4,0.0,0.0,0.0,0.0
δ=400,86,13,4108.3,15756,150,142,13,0,1,1816.3,108.5,448.2,1735.2,0.0,0.0,0.0,0.0
δ=400,87,15,4505.2,17676,149,141,18,3,1,1991.9,315.4,204.4,1951.4,0.0,28.0,14.0,0.0
δ=400,88,12,3696.1,13746,149,142,12,0,1,2073.0,0.0,208.7,1414.4,0.0,0.0,0.0,0.0
δ=400,89,12,4223.3,16361,149,140,14,2,1,2059.0,273.9,294.4,1569.0,0.0,13.0,14.0,0.0
δ=400,90,11,4381.0,17385,143,134,11,0,1,1908.1,477.6,315.2,1680.1,0.0,0.0,0.0,0.0
δ=400,91,10,3237.9,11459,150,143,11,1,1,1762.7,0.0,700.1,761.1,0.0,0.0,14.0,0.0
δ=400,92,13,3754.0,14510,132,124,14,1,1,1778.2,0.0,489.7,1472.2,0.0,14.0,0.0,0.0
δ=400,93,15,4045.1,15616,142,134,16,1,1,1611.7,0.0,841.8,1577.5,0.0,14.0,0.0,0.0
δ=400,94,11,3423.5,12303,152,145,12,1,1,1888.1,0.0,564.8,956.6,0.0,0.0,14.0,0.0
δ=400,95,15,4673.3,18776,141,135,16,1,1,1690.7,289.4,767.9,1911.2,0.0,0.0,14.0,0.0
δ=400,96,11,3727.3,14187,140,132,12,1,1,1924.2,0.0,364.3,1424.9,0.0,14.0,0.0,0.0
δ=400,97,13,4118.2,16101,140,133,13,0,1,1704.1,0.0,530.7,1883.4,0.0,0.0,0.0,0.0
δ=400,98,10,3649.9,13564,149,142,10,0,1,1766.7,129.7,518.5,1235.0,0.0,0.0,0.0,0.0
δ=400,99,14,4311.1,16670,151,143,17,3,1,1850.3,428.4,472.5,1517.8,0.0,28.0,14.0,0.0
δ=400,100,16,4202.3,16602,135,127,16,0,1,1746.0,0.0,526.7,1929.6,0.0,0.0,0.0,0.0
δ=400,101,13,4246.0,16565,145,137,15,2,1,1962.8,0.0,406.9,1848.3,0.0,14.0,14.0,0.0
δ=400,102,13,3865.8,14784,141,136,14,1,1,1763.4,0.0,510.6,1577.8,0.0,0.0,14.0,0.0
δ=400,103,15,3972.6,15728,126,119,16,1,1,2012.3,0.0,75.4,1870.9,0.0,14.0,0.0,0.0
δ=400,104,12,4466.8,17609,149,140,12,0,1,1880.2,285.7,413.7,1887.2,0.0,0.0,0.0,0.0
δ=400,105,15,4296.6,16688,148,141,16,1,1,1896.3,0.0,449.1,1937.3,0.0,0.0,14.0,0.0
δ=400,106,13,4294.0,16580,153,145,14,1,1,2104.6,146.2,227.9,1801.4,0.0,0.0,14.0,0.0
δ=400,107,16,4230.9,16960,128,119,16,0,1,1667.7,0.0,522.5,2040.7,0.0,0.0,0.0,0.0
δ=400,108,12,4023.4,15492,145,137,13,1,1,2055.6,0.0,214.0,1739.8,0.0,0.0,14.0,0.0
δ=400,109,13,3813.7,14289,150,141,13,0,1,1900.1,310.2,355.2,1248.3,0.0,0.0,0.0,0.0
δ=400,110,15,4292.6,16988,137,129,17,2,1,1811.0,0.0,474.0,1979.6,0.0,28.0,0.0,0.0
δ=400,111,12,4370.3,17366,141,132,12,0,1,1923.1,660.0,324.5,1462.6,0.0,0.0,0.0,0.0
δ=400,112,12,4029.3,15166,157,148,13,1,1,2067.5,0.0,205.2,1742.6,0.0,14.0,0.0,0.0
δ=400,113,12,4450.6,17668,144,137,12,0,1,1818.8,498.6,427.2,1706.0,0.0,0.0,0.0,0.0
δ=400,114,15,4327.4,17342,131,123,17,2,1,1764.2,150.4,488.4,1896.4,0.0,28.0,0.0,0.0
δ=400,115,15,3911.7,15404,127,118,16,1,1,1808.2,0.0,362.9,1726.6,0.0,14.0,0.0,0.0
δ=400,116,15,3956.0,15315,137,130,16,1,1,1806.7,302.9,496.3,1336.1,0.0,14.0,0.0,0.0
δ=400,117,11,4014.6,15313,151,142,11,0,1,1922.2,0.0,441.5,1650.9,0.0,0.0,0.0,0.0
δ=400,118,16,5541.5,22968,145,140,17,1,1,2022.9,1051.8,323.8,2129.1,0.0,14.0,0.0,0.0
δ=400,119,14,4101.2,15871,144,137,14,0,1,1782.2,0.0,559.6,1759.4,0.0,0.0,0.0,0.0
δ=400,120,12,3692.4,13647,152,143,12,0,1,1925.7,0.0,419.2,1347.5,0.0,0.0,0.0,0.0
δ=400,121,16,4313.8,17194,134,125,16,0,1,1820.7,0.0,395.5,2097.7,0.0,0.0,0.0,0.0
δ=400,122,15,4426.2,17756,134,127,16,1,1,1830.2,0.0,446.0,2136.0,0.0,0.0,14.0,0.0
δ=400,123,14,3920.0,15005,143,134,14,0,1,1610.2,310.8,828.7,1170.3,0.0,0.0,0.0,0.0
δ=400,124,11,3460.6,12813,142,133,11,0,1,1960.7,0.0,470.6,1029.3,0.0,0.0,0.0,0.0
δ=400,125,15,4744.0,18880,150,140,16,1,1,1954.8,549.5,501.3,1725.4,0.0,13.0,0.0,0.0
δ=400,126,13,4254.0,16655,144,135,14,1,1,1867.2,146.0,345.8,1881.0,0.0,14.0,0.0,0.0
δ=400,127,12,3983.2,15436,140,133,13,1,1,1784.3,466.7,565.5,1152.7,0.0,0.0,14.0,0.0
δ=400,128,12,3885.6,14698,148,140,14,2,1,1777.8,0.0,602.7,1477.1,0.0,14.0,14.0,0.0
δ=400,129,10,3316.8,12129,141,133,11,1,1,1779.3,0.0,457.2,1066.3,0.0,14.0,0.0,0.0
δ=400,130,12,3838.2,14676,142,133,12,0,1,1877.6,0.0,432.7,1527.9,0.0,0.0,0.0,0.0
δ=400,131,11,3539.8,12924,151,142,12,1,1,1975.3,0.0,439.5,1111.0,0.0,14.0,0.0,0.0
δ=400,132,16,3643.6,14488,111,105,18,2,1,1469.3,0.0,802.5,1343.8,0.0,14.0,14.0,0.0
δ=400,133,13,3307.7,12328,131,122,13,0,1,1799.3,0.0,377.4,1131.0,0.0,0.0,0.0,0.0
δ=400,134,10,4242.6,16178,161,152,10,0,1,2195.1,679.6,111.9,1255.9,0.0,0.0,0.0,0.0
δ=400,135,16,3938.9,15790,117,110,18,2,1,1691.9,300.9,429.1,1489.1,0.0,14.0,14.0,0.0
δ=400,136,15,3691.6,13718,145,139,18,3,1,1943.5,0.0,295.6,1410.5,0.0,28.0,14.0,0.0
δ=400,137,13,3766.0,14380,139,130,13,0,1,1820.4,0.0,348.3,1597.4,0.0,0.0,0.0,0.0
δ=400,138,15,4391.4,17472,138,129,16,1,1,1781.3,401.9,535.9,1658.4,0.0,14.0,0.0,0.0
δ=400,139,11,4019.4,15392,149,141,11,0,1,1981.2,0.0,347.4,1690.8,0.0,0.0,0.0,0.0
δ=400,140,16,4252.9,17544,111,106,17,1,1,1556.4,0.0,727.5,1955.0,0.0,0.0,14.0,0.0
δ=400,141,10,3225.8,11029,163,155,10,0,1,2014.6,0.0,498.2,712.9,0.0,0.0,0.0,0.0
δ=400,142,15,3593.8,13499,137,131,16,1,1,1690.0,252.9,621.3,1015.6,0.0,0.0,14.0,0.0
δ=400,143,16,4637.9,19200,120,112,18,2,1,1874.7,388.3,237.4,2109.5,0.0,28.0,0.0,0.0
δ=400,144,14,4247.1,16560,145,137,15,1,1,1913.5,0.0,502.6,1816.9,0.0,14.0,0.0,0.0
δ=400,145,10,3977.8,15234,148,141,10,0,1,1951.7,0.0,344.6,1681.5,0.0,0.0,0.0,0.0
δ=400,146,13,4243.0,16675,141,135,14,1,1,1901.9,488.8,475.0,1363.4,0.0,14.0,0.0,0.0
δ=400,147,16,4348.3,17011,145,138,17,1,1,2025.5,427.6,204.9,1676.4,0.0,14.0,0.0,0.0
δ=400,148,10,3410.2,12431,147,139,10,0,1,1882.0,0.0,456.0,1072.2,0.0,0.0,0.0,0.0
δ=400,149,15,4302.8,17454,123,119,16,1,1,1585.9,476.6,721.6,1504.7,0.0,0.0,14.0,0.0
δ=400,150,14,4317.8,17229,135,127,14,0,1,2072.4,0.0,253.2,1992.2,0.0,0.0,0.0,0.0
δ=400,151,14,3780.0,14020,152,143,15,1,1,2058.2,0.0,276.3,1431.6,0.0,14.0,0.0,0.0
δ=400,152,12,3762.7,14264,143,135,12,0,1,1932.1,130.6,300.5,1399.5,0.0,0.0,0.0,0.0
δ=400,153,10,4012.2,15141,157,149,10,0,1,2112.1,0.0,235.9,1664.2,0.0,0.0,0.0,0.0
δ=400,154,13,3782.9,14169,148,141,14,1,1,1910.0,123.4,493.4,1242.2,0.0,0.0,14.0,0.0
δ=400,155,16,4091.0,16345,125,117,16,0,1,1660.5,0.0,637.6,1792.9,0.0,0.0,0.0,0.0
δ=400,156,14,3668.8,13964,135,128,15,1,1,1624.1,129.3,690.2,1212.2,0.0,0.0,13.0,0.0
δ=400,157,15,4730.1,18791,151,142,15,0,1,2110.2,502.8,207.5,1909.6,0.0,0.0,0.0,0.0
δ=400,158,11,3151.2,11476,135,126,11,0,1,1703.1,0.0,579.1,869.1,0.0,0.0,0.0,0.0
δ=400,159,13,4081.7,15948,138,131,15,2,1,1742.9,462.1,509.8,1338.8,0.0,14.0,14.0,0.0
δ=400,160,10,3540.7,12723,159,151,10,0,1,2117.7,0.0,293.2,1129.8,0.0,0.0,0.0,0.0
δ=400,161,16,3908.7,15418,125,120,16,0,1,1577.6,0.0,741.2,1589.9,0.0,0.0,0.0,0.0
δ=400,162,11,3021.1,10891,132,125,12,1,1,1696.3,0.0,440.3,870.6,0.0,14.0,0.0,0.0
δ=400,163,13,4144.9,16044,146,138,14,1,1,1941.5,146.0,244.6,1798.8,0.0,14.0,0.0,0.0
δ=400,164,13,4379.7,17118,149,140,15,2,1,1805.0,289.2,500.6,1756.9,0.0,28.0,0.0,0.0
δ=400,165,12,3438.9,12570,145,137,13,1,1,1736.7,0.0,652.8,1035.5,0.0,0.0,14.0,0.0
δ=400,166,11,3367.8,12269,143,135,14,3,1,1949.0,0.0,233.6,1143.2,0.0,42.0,0.0,0.0
δ=400,167,13,3880.4,14657,147,140,16,3,1,1791.6,0.0,614.1,1432.8,0.0,28.0,14.0,0.0
δ=400,168,16,4448.7,18094,126,117,17,1,1,1661.2,0.0,704.3,2069.3,0.0,14.0,0.0,0.0
δ=400,169,14,3815.9,14584,139,131,15,1,1,1874.1,0.0,457.6,1470.2,0.0,0.0,14.0,0.0
δ=400,170,15,4138.3,16327,134,125,16,1,1,1851.8,0.0,500.2,1772.2,0.0,14.0,0.0,0.0
δ=400,171,10,4141.1,16211,143,134,10,0,1,2004.1,178.7,340.5,1617.8,0.0,0.0,0.0,0.0
δ=400,172,13,4382.1,17011,154,145,13,0,1,2047.5,0.0,222.2,2112.4,0.0,0.0,0.0,0.0
δ=400,173,13,3943.6,14833,153,144,14,1,1,2060.1,0.0,237.3,1632.3,0.0,14.0,0.0,0.0
δ=400,174,16,4442.9,17634,139,132,19,3,1,1601.9,490.9,803.6,1504.5,0.0,14.0,28.0,0.0
δ=400,175,15,3892.6,15303,127,119,16,1,1,1686.9,0.0,650.2,1541.5,0.0,0.0,14.0,0.0
δ=400,176,16,4125.9,16284,132,123,18,2,1,1748.7,0.0,634.1,1716.0,0.0,27.0,0.0,0.0
δ=400,177,15,4429.6,17598,140,132,16,1,1,1813.6,481.7,433.7,1687.6,0.0,0.0,13.0,0.0
δ=400,178,14,3966.0,15645,129,122,14,0,1,1758.7,0.0,861.2,1346.1,0.0,0.0,0.0,0.0
δ=400,179,16,3632.1,14436,112,105,16,0,1,1683.4,0.0,565.3,1383.4,0.0,0.0,0.0,0.0
δ=400,180,11,4278.1,16735,147,138,12,1,1,1719.0,292.8,590.0,1662.3,0.0,14.0,0.0,0.0
δ=400,181,12,4443.7,17693,141,134,14,2,1,1933.5,383.0,379.5,1719.7,0.0,28.0,0.0,0.0
δ=400,182,14,4036.6,15848,134,127,14,0,1,1843.6,0.0,474.0,1719.1,0.0,0.0,0.0,0.0
δ=400,183,16,4136.4,16167,138,130,17,1,1,1744.0,0.0,599.3,1779.1,0.0,0.0,14.0,0.0
δ=400,184,13,4285.3,16481,155,146,14,1,1,2077.8,0.0,182.4,2011.1,0.0,14.0,0.0,0.0
δ=400,185,13,4016.0,14965,160,152,15,2,1,2075.1,0.0,210.4,1702.6,0.0,28.0,0.0,0.0
δ=400,186,15,4042.5,15978,130,122,15,0,1,1792.7,120.5,385.3,1744.0,0.0,0.0,0.0,0.0
δ=400,187,12,4340.3,17182,142,134,12,0,1,1847.3,116.0,472.2,1904.8,0.0,0.0,0.0,0.0
δ=400,188,14,4408.4,17327,147,138,14,0,1,1917.1,324.9,418.5,1748.0,0.0,0.0,0.0,0.0
δ=400,189,15,4350.7,17033,146,139,15,0,1,2097.1,0.0,265.7,1987.9,0.0,0.0,0.0,0.0
δ=400,190,11,4106.6,15523,158,148,14,3,1,2063.8,0.0,252.9,1751.8,0.0,38.1,0.0,0.0
δ=400,191,13,3900.1,14805,146,138,15,2,1,1940.8,0.0,439.3,1491.9,0.0,14.0,14.0,0.0
δ=400,192,14,3719.0,14205,136,128,14,0,1,1492.6,0.0,906.4,1320.0,0.0,0.0,0.0,0.0
δ=400,193,12,4081.3,15726,147,138,13,1,1,1839.7,0.0,517.7,1709.9,0.0,14.0,0.0,0.0
δ=400,194,11,3886.1,14470,157,149,12,1,1,2083.5,0.0,262.6,1525.9,0.0,0.0,14.0,0.0
δ=400,195,11,3848.5,14448,151,143,13,2,1,2098.9,0.0,113.3,1608.3,0.0,28.0,0.0,0.0
δ=400,196,16,4342.5,17733,120,113,17,1,1,1676.3,465.9,425.7,1760.6,0.0,0.0,14.0,0.0
δ=400,197,14,3574.1,13935,121,112,14,0,1,1732.0,0.0,541.2,1300.8,0.0,0.0,0.0,0.0
δ=400,198,16,4289.0,16825,142,134,16,0,1,1848.0,118.7,428.0,1894.2,0.0,0.0,0.0,0.0
δ=400,199,13,4091.0,15530,154,147,14,1,1,2025.7,0.0,323.4,1727.9,0.0,0.0,14.0,0.0
δ=400,200,13,4031.5,15782,136,130,13,0,1,1853.8,0.0,432.0,1745.7,0.0,0.0,0.0,0.0
δ=400,201,16,3905.6,15258,129,123,18,2,1,1671.2,0.0,533.8,1672.6,0.0,14.0,14.0,0.0
δ=400,202,10,3327.5,11857,151,145,12,2,1,1819.6,0.0,691.8,788.1,0.0,0.0,28.0,0.0
δ=400,203,10,3476.6,12493,155,147,12,2,1,2100.0,0.0,290.4,1058.2,0.0,14.0,14.0,0.0
δ=400,204,13,3909.3,15211,135,127,13,0,1,1674.7,0.0,642.1,1592.5,0.0,0.0,0.0,0.0
δ=400,205,14,4363.9,17029,149,140,15,1,1,1903.8,146.0,396.3,1903.7,0.0,14.0,0.0,0.0
δ=400,206,15,4019.0,15625,137,128,17,2,1,1563.8,0.0,846.8,1580.4,0.0,28.0,0.0,0.0
δ=400,207,12,3709.1,13991,143,136,12,0,1,1805.7,0.0,486.0,1417.4,0.0,0.0,0.0,0.0
δ=400,208,11,4007.7,15469,144,136,12,1,1,1795.0,421.7,563.6,1214.5,0.0,13.0,0.0,0.0
δ=400,209,16,3909.0,15425,125,119,16,0,1,1442.3,0.0,837.3,1629.3,0.0,0.0,0.0,0.0
δ=400,210,11,3555.2,13361,138,129,14,3,1,1911.9,0.0,474.6,1130.6,0.0,14.0,24.1,0.0
δ=400,211,16,4045.2,16131,123,115,19,3,1,1599.4,0.0,654.0,1749.8,0.0,28.0,14.0,0.0
δ=400,212,11,4030.0,15060,162,153,11,0,1,2136.1,111.9,182.7,1599.3,0.0,0.0,0.0,0.0
δ=400,213,16,4153.5,16472,130,123,18,2,1,1942.2,0.0,134.2,2049.1,0.0,28.0,0.0,0.0
δ=400,214,10,3911.4,14672,156,147,10,0,1,2187.5,0.0,147.1,1576.8,0.0,0.0,0.0,0.0
δ=400,215,16,4101.6,16173,132,124,17,1,1,1938.8,0.0,245.7,1903.1,0.0,14.0,0.0,0.0
δ=400,216,15,4273.3,17216,127,120,15,0,1,1681.1,452.3,591.1,1548.7,0.0,0.0,0.0,0.0
δ=400,217,13,3870.8,14979,136,127,14,1,1,1572.8,0.0,691.3,1592.7,0.0,14.0,0.0,0.0
δ=400,218,12,3667.7,13638,148,140,12,0,1,1697.0,0.0,604.9,1365.8,0.0,0.0,0.0,0.0
δ=400,219,10,3218.9,11754,137,130,11,1,1,1896.5,0.0,275.8,1032.5,0.0,0.0,14.0,0.0
δ=400,220,15,4065.7,15799,140,131,15,0,1,1797.4,0.0,491.2,1777.1,0.0,0.0,0.0,0.0
δ=400,221,13,4273.8,17024,135,126,14,1,1,1746.0,290.0,392.2,1831.5,0.0,14.0,0.0,0.0
δ=400,222,16,4253.1,17000,129,122,18,2,1,1789.2,0.0,416.0,2019.9,0.0,28.0,0.0,0.0
δ=400,223,14,4156.3,15981,149,142,15,1,1,1857.5,0.0,510.4,1774.4,0.0,14.0,0.0,0.0
δ=400,224,11,3299.1,11860,145,138,14,3,1,1936.5,0.0,470.5,850.2,0.0,14.0,28.0,0.0
δ=400,225,13,3580.5,13522,136,128,14,1,1,1815.7,0.0,492.0,1259.8,0.0,13.0,0.0,0.0
δ=400,226,12,3318.7,11879,148,143,12,0,1,1724.5,0.0,612.0,982.2,0.0,0.0,0.0,0.0
δ=400,227,13,4547.9,18154,143,134,14,1,1,2008.8,543.1,324.7,1657.2,0.0,14.0,0.0,0.0
δ=400,228,11,3625.9,13245,154,146,13,2,1,1918.1,0.0,340.3,1339.6,0.0,14.0,14.0,0.0
δ=400,229,16,3758.5,14543,128,121,19,3,1,1466.9,0.0,842.1,1407.6,0.0,14.0,28.0,0.0
δ=400,230,16,4195.1,16810,127,118,16,0,1,2049.6,0.0,84.3,2061.2,0.0,0.0,0.0,0.0
δ=400,231,11,4214.9,16224,154,145,11,0,1,1971.4,146.0,363.3,1734.2,0.0,0.0,0.0,0.0
δ=400,232,12,3949.2,15056,147,140,13,1,1,2147.7,0.0,175.0,1613.6,0.0,0.0,13.0,0.0
δ=400,233,11,3594.9,13509,141,133,11,0,1,1840.8,0.0,487.2,1266.8,0.0,0.0,0.0,0.0
δ=400,234,15,4183.9,16524,134,125,18,3,1,1648.2,0.0,632.5,1865.1,0.0,38.1,0.0,0.0
δ=400,235,15,4192.0,16060,150,143,19,4,1,1719.7,0.0,674.7,1742.6,0.0,28.0,27.0,0.0
δ=400,236,11,3934.4,15157,142,135,12,1,1,1942.2,475.3,258.6,1244.2,0.0,14.0,0.0,0.0
δ=400,237,11,3155.9,11379,139,130,11,0,1,1837.6,0.0,446.7,871.6,0.0,0.0,0.0,0.0
δ=400,238,12,4837.1,19371,152,143,12,0,1,2231.2,492.2,30.7,2083.0,0.0,0.0,0.0,0.0
δ=400,239,10,3064.6,10813,143,137,10,0,1,1897.4,0.0,490.9,676.3,0.0,0.0,0.0,0.0
δ=400,240,16,3788.2,14586,132,125,18,2,1,1578.2,0.0,734.5,1447.4,0.0,0.0,28.0,0.0
δ=400,241,16,4473.8,18319,121,116,19,3,1,1428.5,0.0,947.3,2055.9,0.0,0.0,42.0,0.0
δ=400,242,12,4144.8,15934,151,143,12,0,1,1996.2,0.0,299.1,1849.5,0.0,0.0,0.0,0.0
δ=400,243,13,4320.2,16786,151,143,13,0,1,1987.6,478.5,264.9,1589.3,0.0,0.0,0.0,0.0
δ=400,244,10,4530.0,17705,158,149,10,0,1,2130.2,467.6,158.9,1773.3,0.0,0.0,0.0,0.0
δ=400,245,15,5455.5,22307,154,146,16,1,1,1795.1,1210.6,548.9,1886.9,0.0,0.0,14.0,0.0
δ=400,246,15,3764.1,14460,134,127,15,0,1,1682.5,0.0,759.0,1322.6,0.0,0.0,0.0,0.0
δ=400,247,10,3634.3,13226,158,149,10,0,1,1944.2,0.0,401.2,1288.9,0.0,0.0,0.0,0.0
δ=400,248,14,4219.7,16263,151,142,14,0,1,1912.3,298.1,408.7,1600.7,0.0,0.0,0.0,0.0
δ=400,249,12,3092.0,11370,126,119,15,3,1,1472.5,0.0,862.9,719.5,0.0,0.0,37.1,0.0
δ=400,250,12,4587.0,18100,152,144,13,1,1,1947.6,409.6,422.7,1793.1,0.0,14.0,0.0,0.0
δ=400,251,16,3789.4,15397,106,97,17,1,1,1653.1,0.0,413.8,1708.6,0.0,14.0,0.0,0.0
δ=400,252,11,3272.7,12084,134,128,12,1,1,1796.4,0.0,350.5,1111.8,0.0,0.0,14.0,0.0
δ=400,253,15,4414.1,17960,125,119,16,1,1,1716.9,287.5,616.4,1779.2,0.0,14.0,0.0,0.0
δ=400,254,13,4002.2,15091,154,146,14,1,1,2026.2,0.0,226.1,1735.8,0.0,14.0,0.0,0.0
δ=400,255,11,3589.2,13451,142,134,11,0,1,1830.2,0.0,554.1,1205.0,0.0,0.0,0.0,0.0
δ=400,256,10,3701.4,13617,156,148,10,0,1,1982.9,0.0,395.8,1322.6,0.0,0.0,0.0,0.0
δ=400,257,14,3940.9,15325,135,128,15,1,1,1813.9,0.0,435.7,1677.2,0.0,0.0,14.0,0.0
δ=400,258,16,4246.8,16464,146,138,18,2,1,1832.6,146.0,505.1,1735.1,0.0,14.0,14.0,0.0
δ=400,259,10,4067.7,15858,142,133,11,1,1,1974.1,286.1,259.6,1533.8,0.0,14.0,0.0,0.0
δ=400,260,10,4133.8,15974,149,141,11,1,1,2071.1,0.0,231.8,1816.9,0.0,14.0,0.0,0.0
δ=400,261,10,3609.5,13238,153,144,11,1,1,2062.0,0.0,240.5,1293.0,0.0,14.0,0.0,0.0
δ=400,262,12,3751.4,14012,149,141,13,1,1,1856.5,0.0,453.9,1427.0,0.0,14.0,0.0,0.0
δ=400,263,13,3950.5,15367,136,129,14,1,1,1730.9,0.0,631.8,1573.8,0.0,0.0,14.0,0.0
δ=400,264,14,4451.3,17837,137,129,14,0,1,1729.8,398.1,542.2,1781.2,0.0,0.0,0.0,0.0
δ=400,265,13,4153.9,16119,145,137,14,1,1,1984.7,313.8,347.6,1493.7,0.0,0.0,14.0,0.0
δ=400,266,16,4329.8,17609,121,117,18,2,1,1752.9,412.2,352.5,1784.2,0.0,0.0,28.0,0.0
δ=400,267,14,3975.7,15338,141,133,14,0,1,1952.4,0.0,333.0,1690.3,0.0,0.0,0.0,0.0
δ=400,268,15,3230.6,12213,120,113,15,0,1,1383.9,130.4,814.9,901.4,0.0,0.0,0.0,0.0
δ=400,269,16,4112.0,16585,120,112,17,1,1,1599.8,0.0,609.4,1888.8,0.0,14.0,0.0,0.0
δ=400,270,14,4215.5,16748,133,125,16,2,1,1594.1,0.0,764.0,1829.4,0.0,14.0,14.0,0.0
δ=400,271,15,3798.6,14798,128,121,16,1,1,1578.9,0.0,823.6,1383.1,0.0,13.0,0.0,0.0
δ=400,272,16,4476.1,18106,130,122,17,1,1,1716.4,0.0,566.1,2179.6,0.0,14.0,0.0,0.0
δ=400,273,12,4225.8,16659,140,134,12,0,1,1849.9,146.0,427.3,1802.6,0.0,0.0,0.0,0.0
δ=400,274,14,4435.5,17357,150,141,15,1,1,1874.3,0.0,539.7,2007.4,0.0,14.0,0.0,0.0
δ=400,275,16,3979.7,15799,124,117,17,1,1,1717.5,0.0,481.3,1766.9,0.0,14.0,0.0,0.0
δ=400,276,14,4989.8,20014,153,146,16,2,1,2120.8,734.9,185.4,1920.6,0.0,28.0,0.0,0.0
δ=400,277,10,3537.9,12889,153,145,10,0,1,2072.7,285.4,215.8,964.0,0.0,0.0,0.0,0.0
δ=400,278,15,3920.9,15354,129,121,18,3,1,1802.2,0.0,447.7,1629.9,0.0,27.0,14.0,0.0
δ=400,279,16,4532.5,18128,139,132,16,0,1,1899.7,0.0,389.0,2243.7,0.0,0.0,0.0,0.0
δ=400,280,10,3933.0,15015,148,140,10,0,1,1933.5,0.0,335.8,1663.7,0.0,0.0,0.0,0.0
δ=400,281,13,3852.5,14758,140,133,14,1,1,1848.7,0.0,535.2,1454.6,0.0,0.0,14.0,0.0
δ=400,282,13,4071.3,15227,161,153,14,1,1,1969.3,199.9,407.4,1480.6,0.0,14.0,0.0,0.0
δ=400,283,13,3977.7,15318,142,136,14,1,1,1890.5,0.0,327.9,1745.2,0.0,0.0,14.0,0.0
δ=400,284,11,3748.2,13631,162,154,12,1,1,1995.2,0.0,367.8,1371.2,0.0,0.0,14.0,0.0
δ=400,285,15,4426.1,17961,127,118,17,2,1,1703.2,289.7,514.3,1890.8,0.0,28.0,0.0,0.0
δ=400,286,13,3901.5,15088,136,127,17,4,1,1803.3,0.0,461.4,1580.9,0.0,56.0,0.0,0.0
δ=400,287,11,3966.6,14883,156,149,13,2,1,2123.3,0.0,110.7,1704.6,0.0,28.0,0.0,0.0
δ=400,288,11,4565.6,17943,155,147,11,0,1,2154.0,415.7,81.8,1914.1,0.0,0.0,0.0,0.0
δ=400,289,14,4095.3,15817,145,137,14,0,1,2003.2,0.0,249.2,1843.0,0.0,0.0,0.0,0.0
δ=400,290,16,3931.3,15651,120,112,19,3,1,1554.3,0.0,602.4,1733.6,0.0,28.0,13.0,0.0
