experiment_id,experiment_type,repetition,number_of_points,angle_error,intersection_angle,status,area,area_lower,area_upper,diameter,diameter_upper,cover_radius,cover_radius_lower,centroid_x,centroid_y,centroid_error_bound,cover_center_x,cover_center_y,localization_error,valid_point_count,leaf_count,boundary_width,visited_cells,truth_feasible,runtime_s
number_025_6,number,25,6,1.0,90,sampled,75.4610366821289,74.52046966552734,76.40160369873047,17.188817864958793,17.30580466907392,8.65290233453696,8.594408932479396,103.67534420331639,-52.649865176115064,0.42609757595312675,106.470703125,-53.173828125,1.9369800934140322,5228,3025,0.03515625,46124,True,0.050631499965675175
number_026_2,number,26,2,1.0,90,sampled,1228.312391281128,1224.9213752746582,1231.7034072875977,49.58674719248428,49.71727715497982,24.85863857748991,24.79337359624214,-230.7094611884546,132.8162678604807,0.2737543496804871,-230.994140625,132.873046875,5.315081961135589,19439,11123,0.03515625,62100,True,0.16396789997816086
number_026_3,number,26,3,1.0,90,sampled,1130.0575904846191,1126.981590270996,1133.1335906982422,49.58674719248428,49.71727715497982,24.85863857748991,24.79337359624214,-230.72882763752494,132.84024647062748,0.2699246697915605,-230.994140625,132.873046875,5.345808559352129,17510,10032,0.03515625,60160,True,0.14662430004682392
number_026_4,number,26,4,1.0,90,sampled,1098.6222896575928,1095.6601524353027,1101.5844268798828,49.58674719248428,49.71727715497982,24.85863857748991,24.79337359624214,-230.71333540532152,133.33089660678354,0.26737741322070135,-230.994140625,132.873046875,5.749141338397037,16991,9725,0.03515625,59468,True,0.13621869997587055
number_026_5,number,26,5,1.0,90,sampled,988.0166759490967,985.4605522155762,990.5727996826172,37.829440069206775,37.92681603606859,19.24500137758278,19.207380001006523,-230.8515539882385,133.40336803660378,0.19573651656440152,-230.9010558664286,133.48059667264482,5.8837282029562985,14599,8360,0.03515625,56756,True,0.11552520003169775
number_026_6,number,26,6,1.0,90,sampled,727.620512008667,725.251636505127,729.989387512207,36.554698874791185,36.654618404984646,18.3351940512188,18.285200817057056,-227.88263464914056,130.6436137851408,0.2378944930339114,-230.28231519260677,132.48760290200096,2.2203564435431398,13472,7719,0.03515625,55536,True,0.10379059996921569
number_027_2,number,27,2,1.0,90,sampled,1224.2035903930664,1221.6513290405273,1226.7558517456055,49.490860528777496,49.59025529688425,24.795127648442126,24.745430264388748,-131.01958840987245,-228.31861374404005,0.20634471297069418,-131.23828125,-228.515625,22.201767826112274,14361,8232,0.03515625,56568,True,0.11787800001911819
number_027_3,number,27,3,1.0,90,sampled,544.4211387634277,542.2665481567383,546.5757293701172,43.66109732912024,43.73455869384654,21.86727934692327,21.83054866456012,-127.50221824714902,-237.11475925231036,0.34480151344466975,-131.37890625,-232.962890625,14.343844934147057,12208,7000,0.03515625,54036,True,0.09095540002454072
number_027_4,number,27,4,1.0,90,sampled,53.127668380737305,52.39829635620117,53.85704040527344,14.450929415159223,14.600005873587484,7.300002936793742,7.2254647075796115,-117.55813716201224,-242.91522877289125,0.3954482371153558,-119.232421875,-241.171875,3.084951406177984,4047,2348,0.03515625,44708,True,0.046631100005470216
number_027_5,number,27,5,1.0,90,sampled,53.127668380737305,52.39829635620117,53.85704040527344,14.450929415159223,14.600005873587484,7.300002936793742,7.2254647075796115,-117.55813716201224,-242.91522877289125,0.3954482371153558,-119.232421875,-241.171875,3.084951406177984,4047,2348,0.03515625,44708,True,0.04083910002373159
number_027_6,number,27,6,1.0,90,sampled,47.39450454711914,46.781776428222656,48.007232666015625,12.126842555412745,12.229120638932404,6.114560319466202,6.0634212777063725,-116.99693431797054,-242.64506747506226,0.312166549443939,-117.38671875,-241.20703125,2.562589813335924,3419,1979,0.03515625,43976,True,0.040743299992755055
number_028_2,number,28,2,1.0,90,sampled,1244.4265537261963,1241.5617485046387,1247.291358947754,50.262649765873036,50.35579055779181,25.177895278895907,25.131324882936518,171.63669481061183,-124.73315336208442,0.23131649344115504,171.474609375,-124.98046875,15.278336886601473,16260,9308,0.03515625,58632,True,0.14370290003716946
number_028_3,number,28,3,1.0,90,sampled,843.374834060669,840.6558723449707,846.0937957763672,49.54547873616523,49.64769558355969,24.823847791779844,24.772739368082615,174.94579598844814,-129.18710171197296,0.3190903520110885,171.5625,-125.47265625,15.190346131159517,15333,8791,0.03515625,57620,True,0.1402186999330297
number_028_4,number,28,4,1.0,90,sampled,828.3093852996826,825.6401710510254,830.9785995483398,49.54547873616523,49.64769558355969,24.823847791779844,24.772739368082615,174.6708262900022,-129.04543048655376,0.3189500584892619,171.5625,-125.47265625,15.281243517831046,15099,8656,0.03515625,57388,True,0.13950030005071312
number_028_5,number,28,5,1.0,90,sampled,141.39898681640625,140.12532806396484,142.67264556884766,21.112608757213216,21.22939782832571,10.952693331526515,10.888675970060127,183.32995804606153,-115.51405282770418,0.3790356342703376,185.19247988084598,-116.11915012388602,3.4438164872239136,7053,4069,0.03515625,48252,True,0.05614339991007
number_028_6,number,28,6,1.0,90,sampled,141.39898681640625,140.12532806396484,142.67264556884766,21.112608757213216,21.22939782832571,10.952693331526515,10.888675970060127,183.32995804606153,-115.51405282770418,0.3790356342703376,185.19247988084598,-116.11915012388602,3.4438164872239136,7053,4069,0.03515625,48252,True,0.06590980000328273
number_029_2,number,29,2,1.0,90,sampled,1195.7384605407715,1192.4313354492188,1199.0455856323242,49.30679415918609,49.439363273298135,24.72141533732616,24.65550135792835,-136.4816949995441,-232.3929100482469,0.27272050495943584,-136.55794335252315,-232.64521994749032,17.23496537390245,18570,10652,0.03515625,61452,True,0.14251349994447082
number_029_3,number,29,3,1.0,90,sampled,563.5706691741943,561.0065116882324,566.1348266601562,43.192325482553265,43.30326764681392,21.657270869252635,21.600980490454326,-143.789379548486,-227.2402468137792,0.3922613224776721,-138.93816979383914,-228.59316779144052,12.302807957737492,14295,8207,0.03515625,56608,True,0.11469939991366118
number_029_4,number,29,4,1.0,90,sampled,563.5706691741943,561.0065116882324,566.1348266601562,43.192325482553265,43.30326764681392,21.657270869252635,21.600980490454326,-143.789379548486,-227.2402468137792,0.3922613224776721,-138.93816979383914,-228.59316779144052,12.302807957737492,14295,8207,0.03515625,56608,True,0.1191308000124991
number_029_5,number,29,5,1.0,90,sampled,79.34041213989258,78.45515441894531,80.22566986083984,15.220687210268531,15.319131715237292,7.660143866111045,7.610780659727169,-133.3678624491942,-214.45143411934637,0.33808080761795145,-134.94199686436843,-214.83444235031294,6.745989507463686,4912,2834,0.03515625,45776,True,0.05144900002051145
number_029_6,number,29,6,1.0,90,sampled,79.34041213989258,78.45515441894531,80.22566986083984,15.220687210268531,15.319131715237292,7.660143866111045,7.610780659727169,-133.3678624491942,-214.45143411934637,0.33808080761795145,-134.94199686436843,-214.83444235031294,6.745989507463686,4912,2834,0.03515625,45776,True,0.05174829997122288
error_000_0.2,error,0,3,0.2,90,sampled,39.4885196685791,38.93434524536133,40.042694091796875,9.874150879484286,9.95263440706153,4.976317203530765,4.937075439742143,-15.753168680062299,166.13165003372882,0.27548073660511224,-16.453125,165.97265625,1.7479521115577252,3085,1784,0.03515625,43636,True,0.03141040005721152
error_000_0.5,error,0,3,0.5,90,sampled,276.68645095825195,275.2616958618164,278.1112060546875,24.70152529435532,24.803101880914795,12.401550940457398,12.35076264717766,-15.709456983533556,166.17131920120937,0.2541310457320771,-16.400390625,165.90234375,1.725810303042498,7962,4576,0.03515625,49236,True,0.07197920000180602
error_000_1.0,error,0,3,1.0,90,sampled,1123.0351638793945,1120.1899795532227,1125.8803482055664,49.46765467093198,49.56001389029911,24.780006945149555,24.73382733546599,-15.62157009831213,166.07369660941927,0.25048376579319054,-16.294921875,165.603515625,1.8491195080521297,16095,9219,0.03515625,58488,True,0.14823880000039935
error_000_1.5,error,0,3,1.5,90,sampled,2533.8413486480713,2529.555805206299,2538.1268920898438,74.25687445981696,74.34922679917233,37.174613399586164,37.12843722990848,-15.482014358515883,165.8966055403106,0.25107242849288375,-16.083984375,165.111328125,2.067089634317647,24114,13812,0.03515625,67724,True,0.21327580010984093
error_000_2.0,error,0,3,2.0,90,sampled,4510.791938781738,4505.074996948242,4516.508880615234,99.08305239069459,99.1846228833074,49.5923114416537,49.541526195347295,-15.286921392087173,165.64641371263562,0.2510933709152248,-15.78515625,164.390625,2.3765108340459706,32327,18501,0.03515625,76996,True,0.2954226000001654
error_001_0.2,error,1,3,0.2,90,sampled,29.600360870361328,29.083419799804688,30.11730194091797,9.274389332206814,9.372751195130505,4.686422801634727,4.637194666103407,-169.72381188976775,110.63667865993264,0.32175259565924563,-170.42495539652435,109.93289955672195,2.4999506252922647,2839,1645,0.03515625,43360,True,0.033710399991832674
error_001_0.5,error,1,3,0.5,90,sampled,263.2932586669922,261.89662170410156,264.6898956298828,24.685909171697542,24.758837422576573,12.379418711288286,12.342954585848771,-169.99607783858062,110.80653737935987,0.26128014762544793,-170.912109375,109.880859375,2.5714109621807983,7874,4523,0.03515625,49088,True,0.07389940007124096
error_001_1.0,error,1,3,1.0,90,sampled,1109.5064792633057,1106.7071800231934,1112.305778503418,49.396126392170366,49.49856426584394,24.74928213292197,24.698063196085183,-170.1351614983779,110.91010132160226,0.2491424498800286,-171.17578125,110.056640625,2.6120005739781447,15822,9063,0.03515625,58168,True,0.14398929988965392
error_001_1.5,error,1,3,1.5,90,sampled,2520.190149307251,2515.9818534851074,2524.3984451293945,74.16016571470837,74.27651226772971,37.13825613386486,37.080082857354185,-170.35138440952488,110.99043428627166,0.2476451662080306,-171.650390625,110.337890625,2.7401923573730698,23728,13589,0.03515625,67224,True,0.21808090002741665
error_001_2.0,error,1,3,2.0,90,sampled,4496.921047210693,4491.308235168457,4502.53385925293,98.97282071259326,99.06485427321262,49.53242713660631,49.48641035629663,-170.6532196611833,111.09136938494913,0.24698644114997634,-172.283203125,110.7421875,2.9455342649318914,31737,18162,0.03515625,76320,True,0.28861950000282377
error_002_0.2,error,2,3,0.2,90,sampled,24.174179077148438,23.698951721191406,24.64940643310547,8.803464762313135,8.924149365319433,4.462074682659717,4.401732381156568,-267.21275150896207,-64.89429633412051,0.34410564153386536,-266.203125,-64.546875,3.0715178183901233,2575,1501,0.03515625,43072,True,0.030764700029976666
error_002_0.5,error,2,3,0.5,90,sampled,253.70420265197754,252.28485488891602,255.12355041503906,24.77087770227598,24.88618041620706,12.44309020810353,12.38543885113799,-266.9935277552769,-65.22256168449572,0.276902265176432,-265.4296875,-64.951171875,3.3780669288688276,7910,4549,0.03515625,49204,True,0.07559210003819317
error_002_1.0,error,2,3,1.0,90,sampled,1100.5806713104248,1097.721118927002,1103.4402236938477,49.58786258473596,49.680097841912826,24.840048920956413,24.79393129236798,-266.9561830052569,-65.43906007495292,0.2574907804556126,-265.2890625,-65.25,3.5925189158887374,16159,9259,0.03515625,58476,True,0.15058850008063018
error_002_1.5,error,2,3,1.5,90,sampled,2512.351369857788,2508.0766410827637,2516.6260986328125,74.40484979266108,74.5387203287464,37.2693601643732,37.20242489633054,-266.82634882007096,-65.63890262350756,0.253222211130919,-265.078125,-65.759765625,3.789334554272142,24134,13816,0.03515625,67748,True,0.2260510999476537
error_002_2.0,error,2,3,2.0,90,sampled,4490.724088668823,4485.005138397217,4496.44303894043,99.30959565973521,99.41111496428547,49.70555748214274,49.654797829867604,-266.6353760380643,-65.90006841810387,0.252878650080563,-264.779296875,-66.4453125,4.054114604335345,32283,18483,0.03515625,77008,True,0.28662999998778105
error_003_0.2,error,3,3,0.2,90,sampled,40.81841468811035,40.217891693115234,41.41893768310547,9.832349005964835,9.912379345153543,4.9562004330461775,4.9161765820653,276.612353238395,39.96213855505574,0.2874343025126585,276.9221549425228,40.50790797172742,0.3902169977472475,3333,1928,0.03515625,43920,True,0.037212900002487004
error_003_0.5,error,3,3,0.5,90,sampled,277.7042655944824,276.1905212402344,279.21800994873047,24.614723191178086,24.705040063043846,12.352520031521923,12.307361595589043,276.5957254280614,39.918141692138235,0.2678703635469018,276.837890625,40.53515625,0.3957417161957327,8522,4896,0.03515625,49828,True,0.08109530003275722
error_003_1.0,error,3,3,1.0,90,sampled,1122.4436016082764,1119.416576385498,1125.4706268310547,49.307577489428304,49.397884116631914,24.698942058315957,24.653788744714152,276.4647899498507,39.924039974443076,0.26571753648328883,276.5390625,40.658203125,0.2870902507375893,17083,9791,0.03515625,59636,True,0.14425539993681014
error_003_1.5,error,3,3,1.5,90,sampled,2530.4897289276123,2525.9492683410645,2535.03018951416,74.03341992387627,74.10292051173921,37.05146025586961,37.01670996193813,276.24174452332886,39.94398505988492,0.2654496118613272,276.029296875,40.833984375,0.1776233351099767,25606,14669,0.03515625,69460,True,0.1795084000332281
error_003_2.0,error,3,3,2.0,90,sampled,4503.548120498657,4497.47537612915,4509.620864868164,98.79399488631961,98.89470621873964,49.44735310936982,49.396997443159805,275.9292647259771,39.97329574149555,0.26634712245657527,275.326171875,41.09765625,0.35854485746231607,34240,19605,0.03515625,79312,True,0.2639408999821171
error_004_0.2,error,4,3,0.2,90,sampled,5.918249130249023,5.646183013916016,6.190315246582031,5.05523159866225,5.228952998726478,2.614476499363239,2.527616463919102,-267.2127549868659,129.6894579348629,0.4596279440330103,-267.486328125,128.865234375,0.6585327183604067,1406,834,0.03515625,41776,True,0.02104319992940873
error_004_0.5,error,4,3,0.5,90,sampled,208.04900550842285,206.6982536315918,209.3997573852539,24.29458405221253,24.445756302898527,12.222878151449263,12.147292026106266,-267.214686789812,128.87798815304595,0.315379077979964,-269.068359375,127.177734375,1.1029867146813164,7531,4334,0.03515625,48788,True,0.0673157999990508
error_004_1.0,error,4,3,1.0,90,sampled,1043.0622482299805,1040.2733001708984,1045.8511962890625,49.343753788122285,49.46549339925202,24.73274669962601,24.671876894061143,-267.4394748277812,129.0798384302254,0.26381705599588784,-269.033203125,126.94921875,0.8096831983857936,15522,8918,0.03515625,58064,True,0.12192980002146214
error_004_1.5,error,4,3,1.5,90,sampled,2451.747058868408,2447.5518951416016,2455.942222595215,74.08616457128679,74.18356125104602,37.09178062552301,37.04308228564339,-267.24051928366634,129.11468500240622,0.2534360803951376,-268.59375,126.650390625,0.9046625506030266,23616,13527,0.03515625,67144,True,0.1737656999612227
error_004_2.0,error,4,3,2.0,90,sampled,4425.785259246826,4420.20149230957,4431.369026184082,98.86295682189251,98.97968569323525,49.48984284661763,49.431478410946255,-266.94631177971405,129.04849146710484,0.24943961704303574,-267.943359375,126.228515625,1.1679950828630004,31623,18095,0.03515625,76208,True,0.24753309995867312
error_005_0.2,error,5,3,0.2,90,sampled,3.7109756469726562,3.5119857788085938,3.9099655151367188,3.9689210869865583,4.066743952115785,2.033410609376868,1.9844605434932792,179.0016611701016,8.090795223968414,0.4139375857693323,179.2865809610445,8.694020226883561,0.46345305204639065,1006,602,0.03515625,41320,True,0.012230499996803701
error_005_0.5,error,5,3,0.5,90,sampled,197.89032554626465,196.64679336547852,199.13385772705078,23.788340891149083,23.913616167531163,11.95680889319753,11.894170445574542,179.0411235196911,9.110112042546396,0.2986669530005591,181.08687493743372,10.526049938380662,1.4572689222483297,6940,3990,0.03515625,48028,True,0.05325610004365444
error_005_1.0,error,5,3,1.0,90,sampled,1029.2429580688477,1026.6529998779297,1031.8329162597656,49.358936796933065,49.454048328909984,24.727024164454992,24.679468398466533,179.54953407073563,8.703540557910301,0.2482648411872687,181.951171875,10.37109375,1.2734999986820246,14610,8377,0.03515625,56796,True,0.13555719994474202
error_005_1.5,error,5,3,1.5,90,sampled,2437.725534439087,2433.8324089050293,2441.6186599731445,74.09934278188983,74.19845456470127,37.09922728235063,37.049671390944916,179.7570275492224,8.47195255277401,0.23661671889141744,182.35546875,10.037109375,1.2454959394801872,22049,12628,0.03515625,65216,True,0.1665924999397248
error_005_2.0,error,5,3,2.0,90,sampled,4411.469730377197,4406.274055480957,4416.6654052734375,98.88930704073657,98.98841998258894,49.49420999129447,49.444653520368284,180.04352960013023,8.292452458628418,0.2328959074454413,182.935546875,9.52734375,1.387771860514329,29306,16782,0.03515625,73640,True,0.23146150005050004
error_006_0.2,error,6,3,0.2,90,sampled,34.675838470458984,34.100189208984375,35.251487731933594,9.806829478427026,9.882908997799639,4.9414544988998195,4.903414739213513,-124.3827641320168,213.58656246106491,0.32277158394370437,-123.416015625,213.3984375,2.4207706909881024,3149,1829,0.03515625,43744,True,0.026980499969795346
error_006_0.5,error,6,3,0.5,90,sampled,271.17931365966797,269.65846252441406,272.7001647949219,24.727930112504882,24.820262703561944,12.410131351780972,12.363965056252441,-124.39895915662083,213.37911487236423,0.2768456318198404,-123.345703125,213.275390625,2.619865641327196,8509,4896,0.03515625,49904,True,0.07026539999060333
error_006_1.0,error,6,3,1.0,90,sampled,1118.4404754638672,1115.3864135742188,1121.4945373535156,49.525886009336226,49.63410124448368,24.81705062224184,24.762943004668113,-124.37265801127619,213.2293406826871,0.2703278740803124,-123.328125,212.94140625,2.7718607244020776,17277,9909,0.03515625,59808,True,0.1542767999926582
error_006_1.5,error,6,3,1.5,90,sampled,2530.6187324523926,2526.0398025512695,2535.1976623535156,74.37794706772812,74.45434748635664,37.22717374317832,37.18897353386406,-124.30003597946718,213.01099854498443,0.26895041995060415,-123.275390625,212.396484375,3.0004961186574355,25869,14814,0.03515625,69728,True,0.216486299992539
error_006_2.0,error,6,3,2.0,90,sampled,4509.653926849365,4503.526336669922,4515.781517028809,99.2491043396324,99.34141692823577,49.67070846411789,49.6245521698162,-124.19263126501804,212.709051993877,0.26959829145231096,-123.205078125,211.640625,3.318560637821208,34464,19735,0.03515625,79644,True,0.269959699944593
error_007_0.2,error,7,3,0.2,90,sampled,4.441583633422852,4.210613250732422,4.672554016113281,4.359941999417108,4.529702389269251,2.2648511946346255,2.179970999708554,56.864878349279,-76.40788264452007,0.4478180843775645,57.568359375,-76.67578125,0.21790074547516292,1152,691,0.03515625,41480,True,0.014954700018279254
error_007_0.5,error,7,3,0.5,90,sampled,201.2875213623047,199.99285125732422,202.58219146728516,23.94976795060226,24.048545377840195,12.024272688920098,11.97488397530113,57.80020290114288,-76.41715279586992,0.30738074796652487,59.326171875,-78.36328125,1.0006375710515634,7208,4150,0.03515625,48400,True,0.06270929996389896
error_007_1.0,error,7,3,1.0,90,sampled,1034.5041389465332,1031.8088150024414,1037.199462890625,49.3811175069515,49.472239252585275,24.736119626292638,24.69055875347575,57.431041130281436,-76.92083929845491,0.2571225994539346,59.203125,-79.154296875,0.946692740834578,15263,8747,0.03515625,57500,True,0.1255112000508234
error_007_1.5,error,7,3,1.5,90,sampled,2443.299722671509,2439.244068145752,2447.3553771972656,74.1522988907703,74.2506741579835,37.12533707899175,37.07614944538515,57.2245255208107,-77.14256976842925,0.24609019637694354,58.88671875,-79.576171875,1.029621088911237,22820,13073,0.03515625,66256,True,0.19362909998744726
error_007_2.0,error,7,3,2.0,90,sampled,4417.420269012451,4412.010154724121,4422.830383300781,98.93074318133435,99.02911573031994,49.51455786515997,49.465371590667175,57.067069619601654,-77.43993283030613,0.24226967237819202,58.4296875,-80.208984375,1.2695635740764688,30688,17558,0.03515625,75052,True,0.24210149992723018
error_008_0.2,error,8,3,0.2,90,sampled,15.210365295410156,14.758003234863281,15.662727355957031,8.093958318084102,8.220400336325058,4.110200168162529,4.046979159042051,-26.854975990981323,97.1035128442852,0.4748339353868568,-28.142578125,97.330078125,1.6382216791227278,2418,1418,0.03515625,42932,True,0.021707499981857836
error_008_0.5,error,8,3,0.5,90,sampled,234.79769325256348,233.32519912719727,236.2701873779297,24.67843546503613,24.77081533249013,12.385407666245065,12.339217732518065,-27.03801941903185,97.39444979057993,0.3087556704670405,-28.705078125,98.560546875,1.5786780902809487,8227,4732,0.03515625,49556,True,0.060540699982084334
error_008_1.0,error,8,3,1.0,90,sampled,1077.7563171386719,1074.7646713256836,1080.7479629516602,49.39384938919936,49.52772023232175,24.763860116160874,24.69692469459968,-26.896611385315353,97.39836514648098,0.27419787395242623,-28.845703125,98.26171875,1.4642408927548327,16790,9632,0.03515625,59380,True,0.1232064999639988
error_008_1.5,error,8,3,1.5,90,sampled,2487.3602199554443,2482.867961883545,2491.8524780273438,74.17385566530712,74.26624467183089,37.133122335915445,37.08692783265356,-26.88572599174861,97.18988110906032,0.26777117830089153,-29.0390625,97.76953125,1.5964527234813612,25379,14538,0.03515625,69072,True,0.20744499994907528
error_008_2.0,error,8,3,2.0,90,sampled,4462.604564666748,4456.609222412109,4468.599906921387,98.9769572404365,99.0554404646435,49.52772023232175,49.48847862021825,-26.91860148172804,96.88207435056195,0.2657974668305743,-29.35546875,97.06640625,1.848326188552038,33879,19390,0.03515625,78792,True,0.2611515000462532
error_009_0.2,error,9,3,0.2,90,sampled,45.283945083618164,44.69145584106445,45.876434326171875,9.840265147660887,9.906330096285027,4.953165048142513,4.920132573830443,26.06692071141893,225.09454344648154,0.25587838730031975,26.05078125,225.24609375,0.2764784662631402,3294,1905,0.03515625,43892,True,0.028801399981603026
error_009_0.5,error,9,3,0.5,90,sampled,282.3196563720703,280.82167053222656,283.81764221191406,24.648179506623254,24.743257471141572,12.371628735570786,12.324089753311627,26.033063132230403,225.07866805813288,0.26118918496055515,25.962890625,225.228515625,0.29256612399683113,8383,4818,0.03515625,49748,True,0.06335099996067584
error_009_1.0,error,9,3,1.0,90,sampled,1127.5111999511719,1124.5127563476562,1130.5096435546875,49.36580987702372,49.44626266812997,24.723131334064984,24.68290493851186,25.909916485416748,225.02421649983225,0.2622920217625471,25.646484375,225.193359375,0.3744154668729834,16952,9711,0.03515625,59464,True,0.12169729999732226
error_009_1.5,error,9,3,1.5,90,sampled,2536.280828475952,2531.7842445373535,2540.777412414551,74.06882080919375,74.17848784574967,37.089243922874836,37.034410404596876,25.704224703905417,224.933393480608,0.26255727511348814,25.1015625,225.10546875,0.5586808186826483,25429,14565,0.03515625,69196,True,0.1804938999703154
error_009_2.0,error,9,3,2.0,90,sampled,4510.395503997803,4504.379768371582,4516.411239624023,98.86139096284207,98.95645085414803,49.478225427074015,49.43069548142103,25.415952898353986,224.80622121934343,0.2636145449399833,24.36328125,224.982421875,0.8503643421056529,34001,19462,0.03515625,78928,True,0.2683782000094652
error_010_0.2,error,10,3,0.2,90,sampled,41.000410079956055,40.4051399230957,41.595680236816406,9.859212883101591,9.953876173577118,4.976938086788559,4.929606441550796,191.09774447780848,137.51360690276928,0.28489715266006505,190.4765625,137.56640625,3.1321012759683926,3265,1894,0.03515625,43892,True,0.028908599982969463
error_010_0.5,error,10,3,0.5,90,sampled,278.29227447509766,276.7905807495117,279.7939682006836,24.725043458967903,24.80479607505765,12.402398037528824,12.362521729483952,191.11496332191766,137.5880535856444,0.266261684409405,190.458984375,137.63671875,3.2011446398327426,8425,4840,0.03515625,49760,True,0.06236700003501028
error_010_1.0,error,10,3,1.0,90,sampled,1124.4560565948486,1121.4392280578613,1127.472885131836,49.514642110442395,49.62405248549344,24.81202624274672,24.757321055221198,191.06693429196636,137.71919696933037,0.2655624975702845,190.40625,137.970703125,3.276866597955516,17001,9745,0.03515625,59516,True,0.13895980000961572
error_010_1.5,error,10,3,1.5,90,sampled,2534.846031188965,2530.321174621582,2539.3708877563477,74.32918002695176,74.42372199855477,37.211860999277384,37.16459001347588,190.98098945770423,137.92988455588417,0.2652284224237708,190.3359375,138.498046875,3.4022295046976616,25514,14617,0.03515625,69296,True,0.20107260008808225
error_010_2.0,error,10,3,2.0,90,sampled,4511.193780899048,4505.154407501221,4517.233154296875,99.16847182054715,99.24810497098689,49.62405248549344,49.58423591027358,190.85956041164337,138.22461745180416,0.2653820799027731,190.23046875,139.25390625,3.593899182144276,34188,19563,0.03515625,79100,True,0.2726364000700414
error_011_0.2,error,11,3,0.2,90,sampled,3.1399612426757812,2.9817581176757812,3.2981643676757812,3.6738701776899427,3.832192513808593,1.9160962569042965,1.8369350888449714,6.196154266515544,-144.06683998542746,0.3676377303859846,6.732421875,-143.736328125,1.7030136256270147,1098,633,0.03515625,41172,True,0.014148500049486756
error_011_0.5,error,11,3,0.5,90,sampled,195.3335838317871,194.13191986083984,196.53524780273438,23.726275671216552,23.844776776405386,11.922388388202693,11.863137835608276,6.818117941271618,-143.1738112261312,0.2915854480845729,9.31640625,-143.138671875,0.7814702410940719,6312,3801,0.03515625,48476,True,0.058682499919086695
error_011_1.0,error,11,3,1.0,90,sampled,1026.7291660308838,1023.8340797424316,1029.624252319336,49.48251866387071,49.568866335287765,24.784433167643883,24.741259331935353,7.0176737440879755,-143.81494433801737,0.278754399846636,10.01953125,-143.7890625,1.4525497363754518,16382,9386,0.03515625,58764,True,0.12617040006443858
error_011_1.5,error,11,3,1.5,90,sampled,2436.7617931365967,2432.401165008545,2441.1224212646484,74.27927861789335,74.37794706772812,37.18897353386406,37.13963930894668,7.054741840013506,-144.13264262871834,0.2657257704611595,10.142578125,-144.333984375,1.7690295957916862,24554,14071,0.03515625,68212,True,0.1814001000020653
error_011_2.0,error,11,3,2.0,90,sampled,4412.645902633667,4406.818187713623,4418.473617553711,99.10995827229145,99.1962921341768,49.5981460670884,49.554979136145725,7.187852818206316,-144.44768104994438,0.26166851348246295,10.353515625,-145.0546875,2.1077284407537733,33000,18887,0.03515625,77724,True,0.24065849999897182
error_012_0.2,error,12,3,0.2,90,sampled,36.068458557128906,35.47272491455078,36.66419219970703,9.853036913854593,9.940954219831276,4.970477109915638,4.926518456927297,226.16609499058706,1.0148702188060748,0.32304875753568574,226.65234375,1.79296875,2.035394386733363,3251,1886,0.03515625,43872,True,0.027319599990732968
error_012_0.5,error,12,3,0.5,90,sampled,272.6348133087158,271.1048469543457,274.16477966308594,24.67650720694828,24.797993683414315,12.398996841707158,12.33825360347414,226.2380572833679,0.9359015272337867,0.2767685626004201,226.58203125,1.828125,2.029478193050044,8531,4911,0.03515625,49960,True,0.06474729999899864
error_012_1.0,error,12,3,1.0,90,sampled,1119.089973449707,1116.0284957885742,1122.1514511108398,49.418915661502446,49.518436119763216,24.759218059881608,24.709457830751223,226.11260056004565,0.9196496155653371,0.27019451936691047,226.265625,1.916015625,2.13635097763647,17322,9933,0.03515625,59924,True,0.12864440004341304
error_012_1.5,error,12,3,1.5,90,sampled,2529.966453552246,2525.372383117676,2534.5605239868164,74.19493141650844,74.28283520244021,37.141417601220105,37.09746570825422,225.88871198454797,0.9245018947174923,0.26928579828331967,225.755859375,2.091796875,2.3122646556078195,26020,14907,0.03515625,69848,True,0.21506890002638102
error_012_2.0,error,12,3,2.0,90,sampled,4507.014221191406,4500.85604095459,4513.172401428223,99.00454736149443,99.07046844491808,49.53523422245904,49.502273680747216,225.57303325875444,0.9353472709236623,0.27036139839753065,225.017578125,2.3203125,2.5709489125326477,34815,19929,0.03515625,79848,True,0.2799945001024753
error_013_0.2,error,13,3,0.2,90,sampled,43.41903305053711,42.890350341796875,43.947715759277344,9.87549638104195,9.998477056883775,4.999238528441888,4.937748190520975,-281.97101009127715,38.132276744225834,0.2405595759590542,-282.1640625,38.53125,3.8307851189135826,2904,1681,0.03515625,43444,True,0.02557400008663535
error_013_0.5,error,13,3,0.5,90,sampled,281.2324733734131,279.9067497253418,282.5581970214844,24.77481915420444,24.897799217677637,12.448899608838818,12.38740957710222,-281.9307839946702,38.15894422907755,0.23363400216838404,-282.09375,38.583984375,3.8782243039842803,7418,4264,0.03515625,48584,True,0.055162500008009374
error_013_1.0,error,13,3,1.0,90,sampled,1129.3747215270996,1126.7257461547852,1132.023696899414,49.62342359215401,49.69721124143468,24.84860562071734,24.811711796077006,-281.8427871525899,38.26547936112821,0.2325864538204396,-281.84765625,38.77734375,4.015579173864892,14860,8554,0.03515625,57204,True,0.10662900004535913
