case1_poly_x,case1_poly_y,case1_mec_x,case1_mec_y,case1_diam_x,case1_diam_y,case2_poly_x,case2_poly_y,case2_mec_x,case2_mec_y,case2_diam_x,case2_diam_y,case3_poly_x,case3_poly_y,case3_mec_x,case3_mec_y,case3_diam_x,case3_diam_y
,,-1.9890437907365466,-0.209056926535307,,,,,-1.8439724959796144,-0.02478571546196559,,,,,-2.296749936023398,-0.24139814562223,,
,,-1.9850923032826442,-0.24373868681029462,,,,,-1.8397491728623845,-0.06185334673356274,,,,,-2.292187151332978,-0.28144519288369835,,
,,-1.9805361374831405,-0.27834620192013104,,,,,-1.834879573611101,-0.09884162527381923,,,,,-2.2869261442313458,-0.3214065092129946,,
,,-1.9753766811902755,-0.31286893008046146,,,,,-1.8293651815528709,-0.1357392840947762,,,,,-2.2809685172722305,-0.3612699220060486,,
,,-1.969615506024416,-0.34729635533386094,,,,,-1.8232076764249323,-0.17253508381212312,,,,,-2.2743160852065154,-0.4010232884811605,,
,,-1.963254366895328,-0.38161799075308944,,,,,-1.8164089338629978,-0.20921781606881523,,,,,-2.266970874429452,-0.4406544993778,,
,,-1.9562952014676112,-0.415823381635519,,,,,-1.8089710248299118,-0.2457763069492555,,,,,-2.2589351223633973,-0.4801514826452142,,
,,-1.9487401295704705,-0.44990210868772995,,,,,-1.8008962149848193,-0.28219942038296975,,,,,-2.250211276776275,-0.5195022071196818,,
,,-1.940591452551993,-0.483843791199335,,,,,-1.7921869639930204,-0.31847606153676833,,,,,-2.24080199503596,-0.5586946861893297,,
,,-1.9318516525781366,-0.5176380902050416,,,,,-1.7828459247767363,-0.3545951801943371,,,,,-2.2307101433008216,-0.5977169814453686,,
,,-1.9225233918766378,-0.551274711633998,,,,,-1.772875942707001,-0.39054577412223734,,,,,-2.2199387956466587,-0.6365572063186435,,
,,-1.9126095119260709,-0.5847434094454735,,,,,-1.762280054736934,-0.4263168924212992,,,,,-2.208491233130312,-0.6752035297004069,,
,,-1.9021130325903073,-0.6180339887498946,,,,,-1.7510614884766558,-0.46189763886236435,,,,,-2.1963709427902187,-0.713644179546179,,
,,-1.8910371511986335,-0.6511363089143135,,,,,-1.739223661210126,-0.4972771752053903,,,,,-2.1835816165842283,-0.7518674464616358,,
,,-1.8793852415718169,-0.6840402866513373,,,,,-1.7267701788542056,-0.5324447245008759,,,,,-2.170127150264997,-0.7898616872693962,,
,,-1.8671608529944035,-0.7167358990906009,,,,,-1.7137048348602597,-0.5673895743726316,,,,,-2.1560116421933007,-0.8276153285556531,,
,,-1.8543677091335748,-0.749213186831824,,,,,-1.7000316090586358,-0.6021010802808666,,,,,-2.1412393920896386,-0.8651168701955414,,
,,-1.8410097069048807,-0.7814622569785471,,,,,-1.6857546664463687,-0.6365686687646241,,,,,-2.125814899724494,-0.9023548888561927,,
,,-1.8270909152852017,-0.8134732861516004,,,,,-1.6708783559184814,-0.6707818406625579,,,,,-2.109742863547662,-0.9393180414763914,,
,,-1.8126155740733,-0.8452365234813985,,,,,-1.6554072089432719,-0.7047301743110755,,,,,-2.093028179257056,-0.9759950687217772,,
,,-1.7975880925983339,-0.8767422935781549,,,,,-1.6393459381819795,-0.7384033287188847,,,,,-2.075675938307428,-1.0123747984145548,,
,,-1.7820130483767358,-0.9079809994790933,,,,,-1.6226994360532687,-0.7717910467169516,,,,,-2.0576914263594683,-1.0484461489366395,,
,,-1.7658951857178538,-0.9389431255717817,,,,,-1.6054727732429452,-0.8048831580829421,,,,,-2.0390801216697345,-1.084198132605233,,
,,-1.7492394142787917,-0.9696192404926739,,,,,-1.5876711971593804,-0.8376695826391616,,,,,-2.019847693421928,-1.119619859019771,,
,,-1.7320508075688772,-1.0000000000000002,,,,,-1.569300130335096,-0.8701403333230826,,,,,-2.0,-1.1547005383792512,,
,,-1.7143346014042247,-1.0300761498201083,,,,,-1.550365168775012,-0.9022855192294943,,,,,-1.9795430872036381,-1.189429484768905,,
,,-1.6960961923128521,-1.0598385284664096,,,,,-1.5308720802518463,-0.934095348623373,,,,,-1.9584831864066492,-1.2237961194152362,,
,,-1.677341135890848,-1.0892780700300542,,,,,-1.5108268025491969,-0.9655601319225369,,,,,-1.9368267126588279,-1.257789973908415,,
,,-1.6580751451100835,-1.1183858069414934,,,,,-1.4902354416528352,-0.9966702846491855,,,,,-1.9145802627318693,-1.2914006933910556,,
,,-1.6383040885779836,-1.1471528727020923,,,,,-1.4691042698907628,-1.0274163303494295,,,,,-1.8917506131099269,-1.3246180397124105,,
,,-1.618033988749895,-1.175570504584946,,,,,-1.4474397240226011,-1.0577889034799026,,,,,-1.8683447179254318,-1.3574318945470052,,
,,-1.5972710200945857,-1.2036300463040968,,,,,-1.4252484032788904,-1.0877787522606057,,,,,-1.8443697068407945,-1.3898322624767836,,
,,-1.576021507213444,-1.2313229506513164,,,,,-1.402537067350902,-1.1173767414930804,,,,,-1.8198328828766435,-1.421809274035803,,
,,-1.5542919229139416,-1.2586407820996752,,,,,-1.379312634331568,-1.1465738553430858,,,,,-1.7947417201872506,-1.4533531887165767,,
,,-1.532088886237956,-1.2855752193730785,,,,,-1.3555821786081677,-1.1753612000869025,,,,,-1.769103861783836,-1.4844543979371176,,
,,-1.5094191604455443,-1.312118057981014,,,,,-1.3313529287073957,-1.2037300068204535,,,,,-1.742927117206428,-1.5151034279678146,,
,,-1.4862896509547885,-1.3382612127177165,,,,,-1.3066322650934856,-1.2316716341303935,,,,,-1.7162194601450043,-1.5452909428172168,,
,,-1.4627074032383411,-1.3639967201249967,,,,,-1.2814277179200493,-1.259177570726366,,,,,-1.6889890260106297,-1.5750077470758665,,
,,-1.4386796006773022,-1.3893167409179945,,,,,-1.255746964736317,-1.2862394380336288,,,,,-1.6612441094573276,-1.604244788717315,,
,,-1.4142135623730954,-1.414213562373095,,,,,-1.2295978281484847,-1.3128489927452454,,,,,-1.6329931618554527,-1.6329931618554514,,
,,-1.3893167409179945,-1.4386796006773024,,,,,-1.2029882734368678,-1.3389981293330784,,,,,-1.6042447887173157,-1.6612441094573271,,
,,-1.3639967201249972,-1.462707403238341,,,,,-1.1759264061296053,-1.3646788825168101,,,,,-1.5750077470758677,-1.6889890260106288,,
,,-1.3382612127177163,-1.4862896509547887,,,,,-1.1484204695336322,-1.389883429690247,,,,,-1.5452909428172172,-1.7162194601450038,,
,,-1.3121180579810146,-1.509419160445544,,,,,-1.1204788422236929,-1.4146040933041566,,,,,-1.5151034279678157,-1.7429271172064271,,
,,-1.285575219373079,-1.5320888862379558,,,,,-1.0921100354901419,-1.4388333432049285,,,,,-1.4844543979371188,-1.769103861783835,,
,,-1.2586407820996757,-1.5542919229139411,,,,,-1.0633226907463251,-1.4625637989283287,,,,,-1.4533531887165778,-1.7947417201872495,,
,,-1.2313229506513161,-1.5760215072134443,,,,,-1.0341255768963191,-1.4857882319476632,,,,,-1.4218092740358035,-1.819832882876643,,
,,-1.2036300463040965,-1.5972710200945857,,,,,-1.0045275876638444,-1.5084995678756514,,,,,-1.3898322624767838,-1.8443697068407938,,
,,-1.1755705045849465,-1.6180339887498947,,,,,-0.974537738883142,-1.530690888619362,,,,,-1.3574318945470063,-1.8683447179254309,,
,,-1.1471528727020928,-1.6383040885779832,,,,,-0.9441651657526688,-1.5523554344875232,,,,,-1.3246180397124117,-1.8917506131099258,,
,,-1.1183858069414931,-1.6580751451100837,,,,,-0.9134191200524242,-1.5734866062495965,,,,,-1.291400693391056,-1.9145802627318689,,
,,-1.089278070030054,-1.6773411358908483,,,,,-0.8823089673257754,-1.5940779671459582,,,,,-1.2577899739084155,-1.9368267126588274,,
,,-1.05983852846641,-1.696096192312852,,,,,-0.8508441840266123,-1.6141232448486071,,,,,-1.2237961194152376,-1.9584831864066483,,
,,-1.0300761498201088,-1.7143346014042242,,,,,-0.8190343546327337,-1.6336163333717726,,,,,-1.1894294847689062,-1.9795430872036368,,
,,-1.0000000000000009,-1.732050807568877,,,,,-0.7868891687263222,-1.6525512949318568,,,,,-1.1547005383792528,-1.9999999999999993,,
,,-0.9696192404926737,-1.7492394142787917,,,,,-0.7544184180424003,-1.6709223617561415,,,,,-1.1196198590197715,-2.0198476934219274,,
,,-0.9389431255717815,-1.765895185717854,,,,,-0.7216319934861808,-1.6887239378397065,,,,,-1.0841981326052335,-2.039080121669734,,
,,-0.9079809994790938,-1.7820130483767356,,,,,-0.6885398821201911,-1.7059506006500296,,,,,-1.0484461489366408,-2.057691426359467,,
,,-0.8767422935781555,-1.7975880925983336,,,,,-0.6551521641221243,-1.7225971027787403,,,,,-1.0123747984145561,-2.0756759383074277,,
,,-0.8452365234813983,-1.8126155740733003,,,,,-0.6214790097143144,-1.7386583735400332,,,,,-0.9759950687217777,-2.0930281792570558,,
,,-0.8134732861516002,-1.827090915285202,,,,,-0.5875306760657966,-1.7541295205152427,,,,,-0.9393180414763919,-2.1097428635476616,,
,,-0.7814622569785477,-1.8410097069048805,,,,,-0.5533175041678637,-1.7690058310431296,,,,,-0.9023548888561941,-2.1258148997244932,,
,,-0.7492131868318246,-1.8543677091335746,,,,,-0.5188499156841062,-1.7832827736553967,,,,,-0.8651168701955427,-2.1412393920896378,,
,,-0.7167358990906014,-1.8671608529944033,,,,,-0.48413840977587125,-1.7969559994570206,,,,,-0.8276153285556545,-2.1560116421932998,,
,,-0.6840402866513371,-1.8793852415718169,,,,,-0.44919355990411464,-1.8100213434509667,,,,,-0.7898616872693965,-2.170127150264996,,
,,-0.6511363089143133,-1.8910371511986337,,,,,-0.41402601060862904,-1.822474825806887,,,,,-0.7518674464616363,-2.1835816165842283,,
,,-0.6180339887498951,-1.902113032590307,,,,,-0.378646474265604,-1.8343126530734168,,,,,-0.7136441795461803,-2.1963709427902183,,
,,-0.5847434094454742,-1.9126095119260706,,,,,-0.34306572782453887,-1.8455312193336946,,,,,-0.6752035297004083,-2.208491233130311,,
,,-0.5512747116339978,-1.922523391876638,,,,,-0.3072946095254761,-1.8561271073037622,,,,,-0.636557206318644,-2.2199387956466587,,
,,-0.5176380902050413,-1.9318516525781366,,,,,-0.27134401559757576,-1.8660970893734974,,,,,-0.5977169814453688,-2.230710143300821,,
,,-0.48384379119933557,-1.940591452551993,,,,,-0.23522489694000798,-1.8754381285897814,,,,,-0.558694686189331,-2.2408019950359597,,
,,-0.4499021086877305,-1.9487401295704703,,,,,-0.19894825578620928,-1.88414737958158,,,,,-0.519502207119683,-2.250211276776274,,
,,-0.4158233816355196,-1.9562952014676112,,,,,-0.1625251423524951,-1.8922221894266729,,,,,-0.4801514826452155,-2.258935122363397,,
,,-0.3816179907530892,-1.963254366895328,,,,,-0.125966651472054,-1.899660098459759,,,,,-0.44065449937780043,-2.266970874429451,,
,,-0.34729635533386066,-1.969615506024416,,,,,-0.08928391921536183,-1.9064588410216934,,,,,-0.4010232884811608,-2.2743160852065145,,
,,-0.31286893008046207,-1.9753766811902753,,,,,-0.052488119498015795,-1.9126163461496315,,,,,-0.36126992200605,-2.28096851727223,,
,,-0.27834620192013165,-1.9805361374831405,,,,,-0.015590460677058882,-1.918130738207862,,,,,-0.3214065092129959,-2.2869261442313453,,
,,-0.24373868681029434,-1.9850923032826442,,,,,0.021397817863198554,-1.9230003374591456,,,,,-0.2814451928836987,-2.2921871513329775,,
,,-0.20905692653530672,-1.9890437907365468,,,,,0.058465449134795705,-1.927223660576376,,,,,-0.24139814562223033,-2.2967499360233976,,
,,-0.1743114854953165,-1.992389396183491,,,,,0.09560114197816702,-1.9307994210944202,,,,,-0.20127756614712908,-2.300613108434189,,
,,-0.13951294748825116,-1.9951281005196484,,,,,0.13279358450153075,-1.9337265298019854,,,,,-0.16109567557555987,-2.3037754918056113,,
,,-0.10467191248588861,-1.9972590695091477,,,,,0.17003144752660312,-1.9360040950734039,,,,,-0.1208647137006415,-2.306236122845055,,
,,-0.06979899340500152,-1.9987816540381915,,,,,0.20730338803957724,-1.93763142314023,,,,,-0.08059693526308509,-2.30799425202047,,
,,-0.034904812874566996,-1.9996953903127825,,,,,0.2445980526463077,-1.9386080183025713,,,,,-0.040304606218289546,-2.3090493437886774,,
,,-3.6739403974420594e-16,-2.0,,,,,0.28190408103067566,-1.9389335830800798,,,,,-4.2423009548996277e-16,-2.309401076758503,,
,,0.03490481287456626,-1.9996953903127825,,,,,0.3192101094150436,-1.9386080183025713,,,,,0.0403046062182887,-2.3090493437886774,,
,,0.06979899340500256,-1.9987816540381915,,,,,0.35650477402177594,-1.93763142314023,,,,,0.0805969352630863,-2.30799425202047,,
,,0.10467191248588789,-1.9972590695091477,,,,,0.3937767145347482,-1.9360040950734039,,,,,0.12086471370064067,-2.306236122845055,,
,,0.13951294748825044,-1.9951281005196486,,,,,0.43101457755982053,-1.9337265298019854,,,,,0.16109567557555904,-2.3037754918056113,,
,,0.17431148549531578,-1.992389396183491,,,,,0.4682070200831843,-1.9307994210944202,,,,,0.20127756614712825,-2.300613108434189,,
,,0.20905692653530597,-1.9890437907365468,,,,,0.5053427129265555,-1.927223660576376,,,,,0.24139814562222947,-2.2967499360233976,,
,,0.24373868681029537,-1.985092303282644,,,,,0.5424103441981547,-1.9230003374591451,,,,,0.28144519288369985,-2.2921871513329775,,
,,0.27834620192013093,-1.9805361374831407,,,,,0.5793986227384103,-1.9181307382078625,,,,,0.3214065092129951,-2.2869261442313453,,
,,0.31286893008046135,-1.9753766811902755,,,,,0.6162962815593671,-1.912616346149632,,,,,0.3612699220060492,-2.28096851727223,,
,,0.34729635533385994,-1.9696155060244163,,,,,0.6530920812767131,-1.9064588410216938,,,,,0.40102328848116,-2.2743160852065154,,
,,0.3816179907530902,-1.9632543668953277,,,,,0.6897748135334072,-1.899660098459759,,,,,0.44065449937780155,-2.266970874429451,,
,,0.41582338163551885,-1.9562952014676112,,,,,0.7263333044138465,-1.8922221894266729,,,,,0.4801514826452147,-2.258935122363397,,
,,0.44990210868772984,-1.9487401295704705,,,,,0.7627564178475607,-1.8841473795815804,,,,,0.5195022071196822,-2.250211276776274,,
,,0.48384379119933485,-1.9405914525519932,,,,,0.7990330590013592,-1.8754381285897819,,,,,0.5586946861893302,-2.2408019950359597,,
,,0.5176380902050406,-1.9318516525781368,,,,,0.8351521776589272,-1.8660970893734978,,,,,0.597716981445368,-2.230710143300821,,
,,0.5512747116339988,-1.9225233918766376,,,,,0.8711027715868291,-1.8561271073037617,,,,,0.6365572063186451,-2.219938795646658,,
,,0.5847434094454734,-1.9126095119260709,,,,,0.9068738898858901,-1.845531219333695,,,,,0.6752035297004074,-2.208491233130311,,
,,0.6180339887498945,-1.9021130325903073,,,,,0.9424546363269553,-1.8343126530734168,,,,,0.7136441795461795,-2.1963709427902183,,
,,0.6511363089143126,-1.891037151198634,,,,,0.9778341726699804,-1.8224748258068875,,,,,0.7518674464616355,-2.1835816165842283,,
,,0.684040286651338,-1.8793852415718166,,,,,1.0130017219654677,-1.8100213434509667,,,,,0.7898616872693976,-2.170127150264996,,
,,0.7167358990906008,-1.8671608529944035,,,,,1.0479465718372225,-1.7969559994570208,,,,,0.8276153285556537,-2.1560116421932998,,
,,0.7492131868318239,-1.8543677091335748,,,,,1.0826580777454575,-1.783282773655397,,,,,0.865116870195542,-2.1412393920896378,,
,,0.781462256978547,-1.841009706904881,,,,,1.117125666229215,-1.76900583104313,,,,,0.9023548888561933,-2.125814899724494,,
,,0.8134732861515995,-1.8270909152852022,,,,,1.1513388381271479,-1.754129520515243,,,,,0.9393180414763911,-2.1097428635476616,,
,,0.8452365234813992,-1.8126155740732997,,,,,1.1852871717756674,-1.7386583735400323,,,,,0.9759950687217787,-2.093028179257055,,
,,0.8767422935781548,-1.797588092598334,,,,,1.2189603261834756,-1.7225971027787408,,,,,1.0123747984145552,-2.0756759383074277,,
,,0.9079809994790933,-1.782013048376736,,,,,1.2523480441815427,-1.70595060065003,,,,,1.0484461489366401,-2.057691426359468,,
,,0.9389431255717808,-1.7658951857178542,,,,,1.2854401555475323,-1.6887239378397068,,,,,1.0841981326052326,-2.039080121669734,,
,,0.9696192404926746,-1.7492394142787913,,,,,1.3182265801037534,-1.670922361756141,,,,,1.1196198590197723,-2.0198476934219265,,
,,1.0000000000000002,-1.7320508075688772,,,,,1.3506973307876737,-1.652551294931857,,,,,1.154700538379252,-1.9999999999999993,,
,,1.0300761498201083,-1.7143346014042247,,,,,1.3828425166940854,-1.633616333371773,,,,,1.1894294847689058,-1.9795430872036375,,
,,1.0598385284664094,-1.6960961923128521,,,,,1.4146523460879639,-1.6141232448486074,,,,,1.2237961194152367,-1.9584831864066485,,
,,1.0892780700300533,-1.6773411358908485,,,,,1.4461171293871269,-1.5940779671459584,,,,,1.2577899739084148,-1.9368267126588277,,
,,1.118385806941494,-1.6580751451100832,,,,,1.4772272821137775,-1.5734866062495958,,,,,1.291400693391057,-1.9145802627318684,,
,,1.147152872702092,-1.6383040885779836,,,,,1.5079733278140204,-1.5523554344875239,,,,,1.324618039712411,-1.8917506131099262,,
,,1.1755705045849458,-1.6180339887498951,,,,,1.5383459009444935,-1.5306908886193624,,,,,1.3574318945470054,-1.8683447179254313,,
,,1.2036300463040959,-1.597271020094586,,,,,1.568335749725196,-1.5084995678756519,,,,,1.3898322624767832,-1.8443697068407945,,
,,1.231322950651317,-1.5760215072134436,,,,,1.5979337389576722,-1.4857882319476625,,,,,1.4218092740358046,-1.8198328828766424,,
,,1.258640782099675,-1.5542919229139416,,,,,1.6271308528076767,-1.462563798928329,,,,,1.4533531887165771,-1.79474172018725,,
,,1.2855752193730785,-1.5320888862379562,,,,,1.6559181975514936,-1.438833343204929,,,,,1.4844543979371183,-1.7691038617838355,,
,,1.312118057981014,-1.5094191604455445,,,,,1.6842870042850446,-1.414604093304157,,,,,1.5151034279678153,-1.7429271172064276,,
,,1.3382612127177156,-1.4862896509547892,,,,,1.7122286315949837,-1.3898834296902474,,,,,1.5452909428172164,-1.7162194601450045,,
,,1.3639967201249972,-1.4627074032383407,,,,,1.7397345681909575,-1.36467888251681,,,,,1.5750077470758677,-1.6889890260106286,,
,,1.3893167409179945,-1.4386796006773022,,,,,1.76679643549822,-1.3389981293330782,,,,,1.6042447887173157,-1.661244109457327,,
,,1.4142135623730947,-1.4142135623730954,,,,,1.793405990209836,-1.3128489927452458,,,,,1.6329931618554518,-1.632993161855452,,
,,1.4386796006773017,-1.3893167409179952,,,,,1.8195551267976688,-1.2862394380336295,,,,,1.6612441094573271,-1.6042447887173157,,
,,1.4627074032383414,-1.3639967201249965,,,,,1.8452358799814017,-1.2591775707263657,,,,,1.68898902601063,-1.5750077470758663,,
,,1.4862896509547885,-1.3382612127177163,,,,,1.8704404271548378,-1.2316716341303933,,,,,1.7162194601450043,-1.5452909428172166,,
,,1.5094191604455438,-1.3121180579810148,,,,,1.8951610907687475,-1.2037300068204542,,,,,1.7429271172064276,-1.5151034279678153,,
,,1.5320888862379556,-1.2855752193730792,,,,,1.9193903406695194,-1.1753612000869031,,,,,1.7691038617838355,-1.4844543979371185,,
,,1.5542919229139411,-1.2586407820996757,,,,,1.9431207963929198,-1.1465738553430862,,,,,1.7947417201872502,-1.4533531887165771,,
,,1.576021507213444,-1.2313229506513164,,,,,1.966345229412254,-1.1173767414930804,,,,,1.8198328828766435,-1.421809274035803,,
,,1.5972710200945857,-1.2036300463040965,,,,,1.9890565653402426,-1.0877787522606055,,,,,1.8443697068407945,-1.3898322624767832,,
,,1.6180339887498947,-1.1755705045849467,,,,,2.011247886083953,-1.0577889034799035,,,,,1.8683447179254316,-1.3574318945470059,,
,,1.6383040885779832,-1.147152872702093,,,,,2.032912431952114,-1.0274163303494301,,,,,1.8917506131099264,-1.3246180397124112,,
,,1.6580751451100837,-1.1183858069414931,,,,,2.0540436037141876,-0.9966702846491853,,,,,1.9145802627318695,-1.2914006933910553,,
,,1.677341135890848,-1.089278070030054,,,,,2.074634964610549,-0.9655601319225364,,,,,1.9368267126588279,-1.2577899739084148,,
,,1.6960961923128517,-1.05983852846641,,,,,2.094680242313198,-0.9340953486233734,,,,,1.9584831864066488,-1.223796119415237,,
,,1.7143346014042242,-1.030076149820109,,,,,2.1141733308363637,-0.902285519229495,,,,,1.9795430872036375,-1.189429484768906,,
,,1.7320508075688767,-1.0000000000000009,,,,,2.1331082923964475,-0.8701403333230833,,,,,1.9999999999999996,-1.1547005383792521,,
,,1.7492394142787917,-0.9696192404926738,,,,,2.1514793592207324,-0.8376695826391614,,,,,2.019847693421928,-1.1196198590197708,,
,,1.765895185717854,-0.9389431255717816,,,,,2.1692809353042977,-0.8048831580829419,,,,,2.0390801216697345,-1.0841981326052328,,
,,1.7820130483767356,-0.9079809994790939,,,,,2.1865075981146207,-0.7717910467169523,,,,,2.057691426359468,-1.0484461489366401,,
,,1.7975880925983336,-0.8767422935781556,,,,,2.2031541002433315,-0.7384033287188854,,,,,2.075675938307428,-1.0123747984145555,,
,,1.8126155740733,-0.8452365234813984,,,,,2.219215371004624,-0.7047301743110754,,,,,2.093028179257056,-0.9759950687217771,,
,,1.827090915285202,-0.8134732861516003,,,,,2.2346865179798336,-0.6707818406625577,,,,,2.1097428635476625,-0.9393180414763913,,
,,1.8410097069048805,-0.7814622569785478,,,,,2.2495628285077207,-0.6365686687646248,,,,,2.125814899724494,-0.9023548888561935,,
,,1.8543677091335746,-0.7492131868318247,,,,,2.263839771119988,-0.6021010802808674,,,,,2.141239392089638,-0.8651168701955422,,
,,1.867160852994403,-0.7167358990906015,,,,,2.2775129969216112,-0.5673895743726324,,,,,2.1560116421933,-0.8276153285556539,,
,,1.8793852415718169,-0.6840402866513372,,,,,2.2905783409155576,-0.5324447245008758,,,,,2.170127150264997,-0.7898616872693961,,
,,1.8910371511986337,-0.6511363089143134,,,,,2.303031823271478,-0.49727717520539017,,,,,2.183581616584229,-0.7518674464616357,,
,,1.902113032590307,-0.6180339887498953,,,,,2.3148696505380078,-0.46189763886236523,,,,,2.1963709427902187,-0.7136441795461799,,
,,1.9126095119260706,-0.5847434094454743,,,,,2.3260882167982855,-0.4263168924213,,,,,2.2084912331303115,-0.6752035297004078,,
,,1.9225233918766378,-0.5512747116339979,,,,,2.336684104768353,-0.39054577412223723,,,,,2.2199387956466587,-0.6365572063186434,,
,,1.9318516525781366,-0.5176380902050414,,,,,2.3466540868380883,-0.3545951801943369,,,,,2.2307101433008216,-0.5977169814453682,,
,,1.940591452551993,-0.48384379119933574,,,,,2.3559951260543723,-0.3184760615367691,,,,,2.24080199503596,-0.5586946861893306,,
,,1.9487401295704703,-0.4499021086877307,,,,,2.364704377046171,-0.2821994203829705,,,,,2.2502112767762745,-0.5195022071196825,,
,,1.9562952014676112,-0.41582338163551974,,,,,2.3727791868912638,-0.24577630694925628,,,,,2.2589351223633973,-0.480151482645215,,
,,1.963254366895328,-0.38161799075308933,,,,,2.38021709592435,-0.20921781606881512,,,,,2.266970874429452,-0.4406544993777999,,
,,1.969615506024416,-0.3472963553338608,,,,,2.3870158384862843,-0.17253508381212296,,,,,2.2743160852065154,-0.40102328848116026,,
,,1.9753766811902753,-0.3128689300804622,,,,,2.3931733436142224,-0.13573928409477692,,,,,2.2809685172722305,-0.36126992200604946,,
,,1.9805361374831405,-0.27834620192013176,,,,,2.398687735672453,-0.09884162527382001,,,,,2.2869261442313458,-0.3214065092129954,,
,,1.9850923032826442,-0.24373868681029445,,,,,2.4035573349237365,-0.061853346733562575,,,,,2.292187151332978,-0.2814451928836981,,
,,1.9890437907365466,-0.20905692653530683,,,,,2.4077806580409664,-0.024785715461965424,,,,,2.296749936023398,-0.2413981456222298,,
,,1.992389396183491,-0.17431148549531664,,,,,2.411356418559011,0.012349977381405836,,,,,2.3006131084341894,-0.20127756614712858,,
,,1.9951281005196484,-0.13951294748825127,,,,,2.4142835272665764,0.049542419904769625,,,,,2.3037754918056117,-0.16109567557555934,,
,,1.9972590695091477,-0.10467191248588874,,,,,2.416561092537995,0.08678028292984197,,,,,2.306236122845056,-0.12086471370064097,,
,,1.9987816540381915,-0.06979899340500165,,,,,2.418188420604821,0.12405222344281609,,,,,2.307994252020471,-0.08059693526308458,,
,,1.9996953903127825,-0.03490481287456712,,,,,2.4191650157671623,0.16134688804954656,,,,,2.309049343788678,-0.040304606218289026,,
,,2.0,-4.898587196589413e-16,,,,,2.4194905805446707,0.1986529164339145,,,,,2.3094010767585034,1.004936874551435e-16,,
